3183,Перец мини,5.7,1.3,0.0,27.0
3184,Перец пепперони,5.9,1.4,0.6,30.0
3185,Перец пири-пири,9.5,2.0,0.2,40.0
3186,Перец Рамиро,5.2,1.3,0.1,30.0
3187,Перец ратунда,4.9,1.3,0.1,26.0
3188,Перец розовый горошек,0.1,0.1,0.0,10.0
3189,Перец серрано,3.0,1.7,0.4,32.0
3190,Перец сладкий 4 сезона нарезанный,5.4,1.3,0.1,27.0
3191,Перец сладкий жёлтый,5.3,1.3,0.0,27.0
3192,Перец сладкий замороженный,5.7,1.3,0.0,27.0
3193,Перец сладкий зелёный,6.9,1.3,0.0,33.0
3194,Перец сладкий красный,5.3,1.3,0.0,27.0
3195,Перец сладкий маринованный,4.9,1.3,0.1,25.0
3196,Перец хабанеро,9.5,2.0,0.2,40.0
3197,Перец халапеньо,5.9,1.4,0.6,30.0
3198,Перец чёрный горошек,41.6,14.7,3.0,252.0
3199,Перец чёрный молотый,38.7,10.4,3.3,251.0
3200,Перец чили,9.5,2.0,0.2,40.0
3201,Перец чили Росагропром красный молотый,50.0,13.8,14.0,282.0
3202,Перец чипотле,29.8,11.9,8.2,281.0
3203,"Перец японский (сычуанский, китайский)",42.4,10.4,2.1,296.0
3204,Перилла,0.0,0.0,0.0,0.0
3205,Перловая каша на воде,22.2,3.1,0.4,109.0
3206,Перловая каша рассыпчатая,23.0,3.1,0.4,106.0
3207,Перловая крупа,73.7,9.3,1.1,320.0
3208,Перловая крупа Makfa,66.9,9.3,1.1,315.0
3209,Перловая крупа Makfa в пакетиках,66.9,9.3,1.1,315.0
3210,Перловая крупа Мистраль Барли,73.4,12.1,0.8,349.0
3211,Персик,11.3,0.9,0.1,46.0
3212,Персик сушёный,57.7,3.0,0.4,254.0
3213,Персики консервированные,14.7,0.3,0.1,68.0
3214,Персиковый компот,19.9,0.5,0.0,78.0
3215,Персиковый нектар,9.0,0.2,0.0,38.0
3216,Персиковый сок,9.5,0.9,0.1,40.0
3217,Петрушка,7.6,3.7,0.4,47.0
3218,Петрушка (корень),10.1,1.5,0.6,49.0
3219,Петрушка сушеная,21.2,22.4,4.4,276.0
3220,Печенье,74.9,7.5,11.8,417.0
3221,Печенье Bombbar Кето Кокосовый птифур с миндалём,5.1,20.0,32.5,431.0
3222,Печенье Bombbar протеиновое арахис,2.9,20.0,8.4,167.0
3223,Печенье Bombbar протеиновое шоколад,5.1,18.0,9.9,182.0
3224,Печенье FITKIT Choco Protein Cookie Banana Desert (Банановый Десерт),22.6,25.6,17.2,367.0
3225,Печенье FITKIT Choco Protein Cookie Blueberry Parfait (Черничное Парфе),22.6,25.6,17.2,367.0
3226,Печенье FITKIT Choco Protein Cookie Cappuccino (Капучино),22.6,25.6,17.2,367.0
3227,Печенье FITKIT Choco Protein Cookie Caramel Mousse (Карамельный Мусс),22.6,25.6,17.2,367.0
3228,Печенье FITKIT Choco Protein Cookie Cherry Pie (Вишневый Пирог),22.6,25.6,17.2,367.0
3229,Печенье FITKIT Choco Protein Cookie Coconut Flan (Кокосовый Флан),21.6,25.6,19.0,379.0
3230,Печенье FITKIT Choco Protein Cookie Double Chocolate (Двойной Шоколад),23.2,25.6,19.6,391.0
3231,Печенье FITKIT Choco Protein Cookie Honey Mousse (Медовый Мусс),22.6,25.6,17.2,367.0
3232,Печенье FITKIT Choco Protein Cookie Mint Ice Cream (Мятное Мороженое),22.6,25.6,17.2,367.0
3233,Печенье FITKIT Choco Protein Cookie Orange Nectar (Апельсиновый Нектар),22.6,25.6,17.2,367.0
3234,Печенье FITKIT Choco Protein Cookie Raspberry Yogurt (Малиновый Йогурт),22.6,25.6,17.2,367.0
3235,Печенье FITKIT Choco Protein Cookie Strawberry Jam (Клубничное Варенье),22.6,25.6,17.2,367.0
3236,Печенье FITKIT Choco Protein Cookie Sweet Cheese (Сладкий Сыр),22.6,25.6,17.2,367.0
3237,Печенье FITKIT Extra Protein Cake Chocolate Fondant (Шоколадный Фондан),24.2,24.6,10.5,315.0
3238,Печенье FITKIT Extra Protein Cake Triple Chocolate (Тройной Шоколад),24.2,24.6,10.5,315.0
3239,Печенье FITKIT Protein Cake Banana Pudding (Банановый Пудинг),23.0,25.7,6.4,280.0
3240,Печенье FITKIT Protein Cake Chocolate Mint (Шоколад-Мята),22.7,25.7,6.4,279.0
3241,Печенье FITKIT Protein Cake Chocolate-Coffee (Шоколад-Кофе),23.2,25.7,6.4,280.0
3242,Печенье FITKIT Protein Cake Double Chocolate (Двойной Шоколад),23.6,25.7,6.6,284.0
3243,Печенье FITKIT Protein Cake Honey Cream (Медовый Крем),23.0,25.7,6.4,280.0
3244,Печенье FITKIT Protein Cake Lemon-Lime (Лимон-Лайм),23.0,25.7,6.4,280.0
3245,Печенье FITKIT Protein Cake Peanut Paste (Арахисовая Паста),23.7,25.7,7.0,288.0
3246,Печенье FITKIT Protein Cake Pistachio Cream (Фисташковый Крем),22.8,26.0,6.1,276.0
3247,Печенье FITKIT Protein Cake Romovaya Baba (Ромовая Баба),22.8,25.7,6.1,276.0
3248,Печенье FITKIT Protein Cake Strawberry Cream (Клубничный Крем),23.0,25.7,6.4,280.0
3249,Печенье FITKIT Protein Cake Tropical Coconut (Тропический Кокос),22.7,26.0,6.7,282.0
3250,Печенье FITKIT Protein Cookie Bubble Gum (Бабл-Гам),19.0,27.5,12.5,321.0
3251,Печенье FITKIT Protein Cookie Chocolate-Hazelnut (Шоколад-Фундук),19.0,27.5,14.8,341.0
3252,Печенье FITKIT Protein Cookie Coconut Cream (Тропический Кокос),17.8,27.5,14.8,336.0
3253,Печенье FITKIT Protein Cookie Coffee (Кофе),19.0,27.5,12.5,321.0
3254,Печенье FITKIT Protein Cookie Cola (Кола),19.0,27.5,12.5,321.0
3255,Печенье FITKIT Protein Cookie Double Chocolate (Двойной Шоколад),19.8,27.5,15.5,351.0
3256,Печенье FITKIT Protein Cookie Lemon-Lime (Лимон-Лайм),19.0,27.5,12.5,321.0
3257,Печенье FITKIT Protein Cookie Lollipop (Леденец),19.0,27.5,12.5,321.0
3258,Печенье FITKIT Protein Cookie Orange Juice (Апельсиновый Сок),19.0,27.5,12.5,321.0
3259,Печенье FITKIT Protein Cookie Peanuts Caramel (Арахис-Карамель),19.0,27.5,14.8,341.0
3260,Печенье FITKIT Protein Cookie Pistachio Mousse (Фисташковый Мусс),19.0,27.5,14.8,341.0
3261,Печенье MyProtein Cookie,27.0,51.0,13.2,427.0
3262,Печенье Oreo Chocolate Cream,66.5,5.9,20.6,475.0
3263,Печенье Oreo Original,68.0,4.9,20.8,478.0
3264,Печенье Solvie протеиновое Кокос в глазури,9.0,33.3,13.2,288.0
3265,Печенье Wagon Wheels,66.9,5.1,15.6,431.0
3266,Печенье Анзак,53.6,5.4,21.4,415.0
3267,Печенье Брянская изюминка мини,66.5,6.8,16.3,440.0
3268,Печенье Грибочки,69.6,3.6,7.9,367.0
3269,Печенье Деревенское,57.8,8.1,26.8,444.0
3270,Печенье детское бегемотик Бонди с железом,70.0,8.4,11.5,403.0
3271,Печенье детское бегемотик Бонди с йодом,70.0,8.4,11.5,403.0
3272,Печенье детское бегемотик Бонди с кальцием,70.0,8.4,11.4,401.0
3273,Печенье детское Расти большой овсяное,73.0,8.0,11.0,424.0
3274,Печенье детское Расти большой с бананом,73.0,8.0,11.0,423.0
3275,Печенье Дымка добрые сладости Полезное со злаками сахарное,60.0,8.0,9.0,353.0
3276,Печенье Карусели Сладкий сказ молочное,70.0,7.5,18.0,500.0
3277,Печенье Кокосанка,64.2,7.0,22.7,479.0
3278,Печенье Крекер,67.1,11.3,13.4,352.0
3279,Печенье Курабье,64.6,6.7,25.8,516.0
3280,Печенье Любятово Мария традиционное,72.0,8.0,9.5,410.0
3281,Печенье Маркиза,68.9,7.3,29.3,568.0
3282,Печенье миндальное,64.7,7.0,22.7,486.0
3283,Печенье овсяное,71.8,6.5,14.4,437.0
3284,Печенье Подружки Печенюшки сахарное,73.0,8.0,9.0,410.0
3285,Печенье Посиделкино овсяное с шоколадными кусочками,70.1,5.8,17.6,436.0
3286,Печенье с ароматом топленого молока,63.0,7.2,26.5,519.0
3287,Печенье Савоярди,76.6,8.5,3.8,378.0
3288,Печенье сдобное,76.8,10.4,5.2,458.0
3289,"Печенье Семейка ОЗБИ с изюмом, яблоком и корицей",67.3,7.5,11.9,406.0
3290,Печенье Слоёные ушки,57.0,6.4,29.0,520.0
3291,Печенье Спартак с фруктозой,64.6,8.5,17.4,450.0
3292,Печенье Три-О Акконд пломбир,67.0,4.5,17.0,439.0
3293,Печенье Хворост,42.5,8.8,3.7,283.0
3294,Печенье Хлебный Спас овсяное Злаковое ассорти на фруктозе,60.0,6.5,19.5,440.0
3295,Печенье Хлебный Спас сдобное со злаками,64.0,6.6,16.0,436.0
3296,Печенье Шакер бура,31.0,5.7,21.0,335.0
3297,Печенье Шакер чурек,49.9,5.0,19.8,416.0
3298,Печенье Юбилейное традиционное,65.5,7.6,19.5,465.0
3299,Печенье Юбилейное утреннее с какао,70.0,8.8,17.1,447.0
3300,Печеньице детское Heinz,79.0,8.5,8.5,427.0
3301,Печеньице детское Heinz 6 злаков,79.0,8.5,8.5,427.0
3302,Печеньице детское Heinz Какао,79.5,9.0,8.0,426.0
3303,Пиво Asahi Super Dry,3.1,0.0,0.0,41.0
3304,Пиво BagBier,4.6,0.0,0.0,42.0
3305,Пиво Bavaria Premium Pilsener,3.8,0.0,0.0,42.0
3306,Пиво Bernard Černe,4.7,0.0,0.0,48.0
3307,Пиво Budweiser Budvar Original,3.0,0.0,0.0,44.0
3308,Пиво Carlsberg,3.9,0.0,0.0,45.0
3309,Пиво Efes Fusion,4.5,0.0,0.0,44.0
3310,Пиво Efes Pilsener,4.7,0.0,0.0,46.0
3311,Пиво Erdinger Weißbier,2.6,0.0,0.0,44.0
3312,Пиво Franziskaner,2.5,0.0,0.0,46.0
3313,Пиво Franziskaner Dunkel,2.5,0.0,0.0,46.0
3314,Пиво Gambrinus Premium,4.4,0.0,0.0,44.0
3315,Пиво Gold Mine Beer,4.6,0.0,0.0,42.0
3316,Пиво Gold Mine Beer Fresh Lemon,5.5,0.0,0.0,43.0
3317,Пиво Green Beer,3.1,0.0,0.0,49.0
3318,Пиво Grolsh Premium,3.1,0.0,0.0,40.0
3319,Пиво Guinness Draught,3.0,0.0,0.0,35.0
3320,Пиво Guinness Extra Stout,3.0,0.0,0.0,44.0
3321,Пиво Hacker-Pschorr,2.7,0.0,0.0,46.0
3322,Пиво Hoegaarden,3.8,0.0,0.0,45.0
3323,Пиво Holsten Premium,3.2,0.0,0.0,43.0
3324,Пиво Kaltenberg,4.6,0.0,0.0,42.0
3325,Пиво Kilkenny красное,2.9,0.0,0.0,41.0
3326,Пиво Kronenbourg 1664,4.6,0.0,0.0,44.0
3327,Пиво Kronenbourg 1664 Blanc,4.2,0.0,0.0,47.0
3328,Пиво Krušovice Imperial,4.4,0.0,0.0,43.0
3329,Пиво Krušovice Чёрное,3.9,0.0,0.0,36.0
3330,Пиво MegaBier,4.6,0.0,0.0,42.0
3331,Пиво Miller Genuine Draft,3.5,0.0,0.0,45.0
3332,Пиво Paulaner Hefe-Weißbier,2.6,0.0,0.0,47.0
3333,Пиво Pilsner Urquell,4.4,0.0,0.0,45.0
3334,Пиво Staropramen,3.6,0.0,0.0,35.0
3335,Пиво Stella Artois,4.7,0.0,0.0,46.0
3336,Пиво Tuborg Black,3.3,0.0,0.0,41.0
3337,Пиво Tuborg Green,4.6,0.0,0.0,42.0
3338,Пиво Tuborg Lemon,3.7,0.0,0.0,41.0
3339,Пиво Velkopopovický Kozel Černý,3.8,0.0,0.0,36.0
3340,Пиво Velkopopovický Kozel Premium,4.3,0.0,0.0,43.0
3341,Пиво Velkopopovický Kozel Světlý,3.4,0.0,0.0,36.0
3342,Пиво Zatecky Gus,3.6,0.0,0.0,41.0
3343,Пиво Арсенальное Живое,3.9,0.0,0.0,39.0
3344,Пиво Арсенальное Классическое,3.7,0.0,0.0,41.0
3345,Пиво Арсенальное Крепкое,4.0,0.0,0.0,57.0
3346,Пиво Арсенальное Традиционное,3.8,0.0,0.0,45.0
3347,Пиво Арсенальное Экстра Крепкое,4.3,0.0,0.0,65.0
3348,Пиво Афанасий Крафтовое безалкогольное,3.7,0.0,0.0,40.0
3349,Пиво Балтика LITE,3.5,0.0,0.0,37.0
3350,Пиво Балтика Кулер,3.4,0.0,0.0,41.0
3351,Пиво Балтика Кулер Лайм,3.4,0.0,0.0,41.0
3352,Пиво Балтика №0 Безалкогольное,6.1,0.0,0.0,33.0
3353,Пиво Балтика №1 Легкое,4.8,0.0,0.0,39.0
3354,Пиво Балтика №2 Светлое,3.4,0.0,0.0,41.0
3355,Пиво Балтика №3 Классическое,4.8,0.0,0.0,42.0
3356,Пиво Балтика №4 Оригинальное,4.8,0.0,0.0,54.0
3357,Пиво Балтика №5 Золотое,3.0,0.0,0.0,45.0
3358,Пиво Балтика №6 Портер,4.9,0.0,0.0,61.0
3359,Пиво Балтика №7 Экспортное,3.4,0.0,0.0,45.0
3360,Пиво Балтика №8 Пшеничное,3.4,0.0,0.0,45.0
3361,Пиво Балтика №9 Крепкое,3.7,0.0,0.0,60.0
3362,Пиво безалкогольное,4.7,0.0,0.0,26.0
3363,Пиво Белый медведь Светлое,4.6,0.0,0.0,42.0
3364,Пиво Большая кружка Крепкое,4.8,0.0,0.0,54.0
3365,Пиво Большая кружка Янтарное,3.4,0.0,0.0,34.0
3366,Пиво Брама,4.5,0.0,0.0,45.0
3367,Пиво Волга Янтарное Специальное,4.7,0.0,0.0,46.0
3368,Пиво Жигулевское,4.6,0.0,0.0,42.0
3369,Пиво Золотая бочка Классическое,4.0,0.0,0.0,45.0
3370,Пиво Золотая бочка Разливное,4.1,0.0,0.0,48.0
3371,Пиво Золотая бочка Светлое,4.6,0.0,0.0,42.0
3372,Пиво Клинское Мохито,4.6,0.0,0.0,42.0
3373,Пиво Клинское Светлое,4.6,0.0,0.0,42.0
3374,Пиво Невское ICE,4.6,0.0,0.0,42.0
3375,Пиво Невское Живое,4.2,0.0,0.0,45.0
3376,Пиво Невское Классическое,4.7,0.0,0.0,46.0
3377,Пиво Невское Оригинальное,5.3,0.0,0.0,50.0
3378,Пиво Невское Светлое,4.6,0.0,0.0,42.0
3379,Пиво Оболонь Lager,4.0,0.0,0.0,45.0
3380,Пиво Оболонь Бархатное,4.9,0.0,0.0,53.0
3381,Пиво Оболонь Безалкогольное,4.1,0.0,0.0,22.0
3382,Пиво Оболонь Белое,3.4,0.0,0.0,43.0
3383,Пиво Оболонь Премиум,3.3,0.0,0.0,45.0
3384,Пиво Оболонь Пшеничное,4.0,0.0,0.0,47.0
3385,Пиво Оболонь Светлое,3.3,0.0,0.0,41.0
3386,Пиво портер,4.9,0.0,0.0,61.0
3387,Пиво светлое,4.6,0.3,0.0,42.0
3388,Пиво светлое 1.8%,4.3,0.2,0.0,29.0
3389,Пиво светлое 2.8%,4.8,0.6,0.0,37.0
3390,Пиво светлое 4.5%,3.8,0.6,0.0,45.0
3391,Пиво светлое живое,3.7,0.0,0.0,39.0
3392,Пиво Сибирская корона Безалкогольное,4.7,0.0,0.0,26.0
3393,Пиво Сибирская корона Золотистое,3.9,0.0,0.0,39.0
3394,Пиво Сибирская корона Классическое,4.7,0.0,0.0,46.0
3395,Пиво Сибирская корона Лаймъ,4.6,0.0,0.0,42.0
3396,Пиво Славутич Ice,4.6,0.0,0.0,42.0
3397,Пиво Славутич Премиум,4.6,0.0,0.0,45.0
3398,Пиво Славутич Светлое,4.6,0.0,0.0,42.0
3399,Пиво Сокол Кола,4.8,0.0,0.0,48.0
3400,Пиво Старый мельник Золотое,4.7,0.0,0.0,46.0
3401,Пиво Старый мельник Из бочонка,4.7,0.0,0.0,46.0
3402,Пиво Старый мельник Из бочонка мягкое,3.9,0.0,0.0,38.0
3403,Пиво тёмное,5.7,0.3,0.0,48.0
3404,Пиво эль,2.9,0.0,0.0,41.0
3405,Пиво Ярпиво Крепкое,5.8,0.0,0.0,54.0
3406,Пиво Ярпиво Ледяное,4.6,0.0,0.0,42.0
3407,Пиво Ярпиво Оригинальное,4.6,0.0,0.0,42.0
3408,Пиво Ярпиво Светлое,4.2,0.0,0.0,38.0
3409,Пиво Ярпиво Хлебное,4.1,0.0,0.0,43.0
3410,Пиво Ярпиво Янтарное,4.7,0.0,0.0,46.0
3411,Пикша,0.0,17.2,0.2,71.0
3412,Пирог Сдобная особа Завитушка Сливочный мусс и шоколад,53.0,5.4,16.0,380.0
3413,Пирог Сдобная особа Завитушка Шоколад и орех,47.0,7.0,21.0,400.0
3414,Пирог Сдобная особа с начинкой абрикос,59.1,4.3,13.8,378.0
3415,Пирог Сдобная особа с начинкой вишня,56.3,4.0,14.1,370.0
3416,Пирог Сдобная особа с начинкой голубика,59.1,4.3,13.8,378.0
3417,Пирог Сдобная особа с начинкой клубника,59.0,4.3,13.6,376.0
3418,Пирожное Choco Pie Lotte,64.9,4.0,18.0,438.0
3419,Пирожное Choco-Pie,70.9,3.6,16.1,430.0
3420,Пирожное Kinder Delice с молочной начинкой,42.6,5.9,29.0,455.0
3421,Пирожное Kinder молочный ломтик,34.0,8.2,27.9,420.0
3422,Пирожное Konti Timi с малиной и сливками,62.0,4.5,14.0,370.0
3423,Пирожное Mirel Муравейник,60.0,7.0,19.0,440.0
3424,Пирожное Mirel Эклер с заварным кремом,37.2,7.6,18.5,346.0
3425,Пирожное ВкусВилл Колечки заварные Воздушные,66.0,2.3,26.4,511.0
3426,"Пирожное ВкусВилл Макарон ассорти Ваниль, Фисташка, Манго/Маракуйя",68.0,9.4,22.8,515.0
3427,Пирожное Воздушное,68.5,3.1,16.3,419.0
3428,Пирожное Йогуртовое,26.1,7.0,24.6,352.0
3429,Пирожное Кармен,52.8,2.9,19.4,390.0
3430,Пирожное Картошка с карамельной начинкой,47.6,3.7,20.0,355.0
3431,Пирожное Картошка с кремом,48.9,4.3,19.7,392.0
3432,Пирожное Коктейль,59.5,2.0,13.8,384.0
3433,Пирожное Корзиночка крем-брюле,46.2,2.8,21.5,392.0
3434,Пирожное Корзиночка с белковым кремом,59.3,1.9,13.7,372.0
3435,Пирожное Корзиночка с грибочками,54.9,1.0,27.5,461.0
3436,Пирожное Корзиночка с клубничкой,55.8,1.2,22.4,434.0
3437,Пирожное Корзиночка с фруктами,42.5,0.8,17.3,380.0
3438,Пирожное Корзиночка со сливками и конфитюром,48.4,0.7,18.7,365.0
3439,Пирожное Медвежонок Барни с шоколадной начинкой,59.1,5.8,15.2,390.0
3440,Пирожное Орешек,49.1,5.8,16.5,397.0
3441,Пирожное Песочное кольцо с орехами,55.3,4.8,9.2,420.0
3442,Пирожное Полено,47.1,4.8,22.2,368.0
3443,Пирожное Творожное кольцо,24.8,11.2,16.7,326.0
3444,Пирожное Трубочка с кремом,50.9,1.7,25.2,454.0
3445,Пирожное Эклер с кремом,36.2,3.2,30.8,439.0
3446,Пирожок песочный с повидлом,56.3,5.9,21.1,437.0
3447,Пита,49.9,7.4,0.8,242.0
3448,Питайя,12.0,0.5,0.3,50.0
3449,Пицца Casa Nostra Ассорти,29.8,11.4,8.5,261.0
3450,Пицца Casa Nostra Ветчина-Сыр,29.6,8.5,7.2,235.0
3451,Пицца Casa Nostra Грибы-Сыр,29.2,9.4,4.7,203.0
3452,Пицца la Trattoria Ассорти,26.2,10.5,12.9,263.0
3453,Пицца Ristorante Bolognese,22.9,8.7,9.5,213.0
3454,Пицца Ristorante Calzone Speciale,21.9,11.2,13.9,258.0
3455,Пицца Ristorante Formaggi and Pomodori,23.9,7.7,11.6,232.0
3456,Пицца Ristorante Funghi,22.9,7.8,12.3,235.0
3457,Пицца Ristorante Hawaii,25.7,8.6,8.6,215.0
3458,Пицца Ristorante Mozzarella,24.3,10.5,13.6,262.0
3459,Пицца Ristorante Pepperoni-Salame,25.8,10.1,14.1,272.0
3460,Пицца Ristorante Piccola Mozzarella,22.8,10.0,12.7,246.0
3461,Пицца Ristorante Piccola Salame,25.4,10.0,13.5,264.0
3462,Пицца Ristorante Prosciutto,24.1,10.1,10.1,228.0
3463,Пицца Ristorante Quattro Formaggi,24.1,10.8,14.0,267.0
3464,Пицца Ristorante Salame,26.3,10.4,14.0,273.0
3465,Пицца Ristorante Speciale,23.5,10.0,13.3,255.0
3466,Пицца Ristorante Vegetale,22.2,6.7,9.1,198.0
3467,Пицца Гранд Меню Мясное ассорти,13.0,10.0,12.0,240.0
3468,Пицца Красная цена с колбасой,27.3,6.6,10.1,227.0
3469,Пишмание,83.3,3.3,12.0,455.0
3470,Плетёнка с кунжутом,51.5,7.9,2.7,267.0
3471,Плетёнка с маком,51.5,7.9,2.7,267.0
3472,Плов Готово! с грибами,65.0,7.0,1.0,300.0
3473,Плоды дерева ши (карите),0.0,0.0,0.0,0.0
3474,Плотва свежая,0.0,17.5,2.0,88.0
3475,Плуот,11.0,1.2,0.1,57.0
3476,Плюшка,56.4,7.6,8.8,334.0
3477,Плюшка Московская,57.2,7.6,8.7,330.0
3478,Повидло абрикосовое,64.0,0.3,0.0,242.0
3479,Повидло апельсиновое,41.5,0.5,0.1,254.0
3480,Повидло вишневое,95.4,0.5,0.1,250.0
3481,Повидло грушевое,56.8,0.1,0.1,215.0
3482,Повидло из киви,35.4,0.2,0.3,136.0
3483,Повидло из крыжовника,46.0,1.0,0.0,181.0
3484,Повидло из чёрной смородины,73.0,1.0,0.0,284.0
3485,Повидло клубничное,61.5,0.5,0.1,244.0
3486,Повидло малиновое,57.1,0.0,0.0,231.0
3487,Повидло сливовое,73.6,0.6,0.5,285.0
3488,Повидло яблочное,40.0,0.4,0.0,190.0
3489,Подберёзовики свежие,3.7,2.3,0.9,31.0
3490,Подберёзовики сушёные,14.3,23.5,9.2,231.0
3491,Подорожник,7.0,0.4,0.1,26.0
3492,Подосиновики свежие,1.8,4.1,0.7,22.0
3493,Подосиновики сушёные,33.2,35.4,5.4,315.0
3494,Подушечки 365 дней с молочной начинкой,68.0,7.0,15.0,435.0
3495,Подушечки 365 дней с шоколадной начинкой,59.0,7.5,17.0,420.0
3496,Подушечки ХРУСтепка шоколадные с кремовой начинкой,85.6,8.6,31.0,615.0
3497,Подушечки хрустящие с молочной начинкой,66.2,7.6,15.5,435.0
3498,Полба,61.2,14.7,2.2,337.0
3499,Полба Увелка в пакетиках для варки,73.0,15.0,2.0,370.0
3500,Полбяная каша на воде,26.5,5.5,0.9,127.0
3501,Полынь,5.0,1.5,0.0,25.0
3502,Польский гриб,1.5,1.7,0.7,19.0
3503,Помело,6.7,0.6,0.2,32.0
3504,Пончик,38.8,5.6,13.0,296.0
3505,Попкорн карамельный,76.1,5.3,8.7,401.0
3506,Попкорн солёный,62.7,7.3,13.5,407.0
3507,Попкорн сырный,50.1,5.8,30.8,506.0
3508,Поросенок молочный,0.0,20.6,3.0,109.0
3509,Портвейн,12.0,0.4,0.0,163.0
3510,Портобелло жареные на гриле,2.7,4.3,0.8,35.0
3511,Портобелло свежие,3.6,2.5,0.2,26.0
3512,Портулак,3.4,1.3,0.1,17.0
3513,Посыпка кондитерская,73.9,4.6,10.2,395.0
3514,Пражский пай Сдобная особа земляника,54.5,4.7,18.0,398.0
3515,Пражский пай Сдобная особа карамель,55.7,4.9,19.5,424.0
3516,Пражский пай Сдобная особа шоколадно-ореховый,55.0,5.1,19.0,418.0
3517,Приправа Easy Food Лук жареный сушеный,54.6,11.5,1.1,274.0
3518,Приправа Easy Food Овощная смесь,49.7,5.7,3.0,200.0
3519,Приправа Gallina Blanca 15 овощей,31.5,9.5,2.5,187.0
3520,Приправа Gallina Blanca 15 трав и специй,29.0,11.7,1.7,178.0
3521,Приправа Gallina Blanca Универсальная,12.8,7.8,0.7,89.0
3522,Приправа Kamis для Варки пельменей,19.8,10.1,3.4,177.0
3523,Приправа Kamis к Блюдам из картофеля,19.8,9.3,3.6,182.0
3524,Приправа Kamis к Мясу,18.8,9.9,6.6,213.0
3525,Приправа Kamis к Узбекскому плову,22.0,8.5,5.5,190.0
3526,Приправа Kamis Карри,26.0,12.0,10.0,280.0
3527,Приправа Kamis Лимонная к рыбе,46.6,4.1,0.9,221.0
3528,Приправа Kamis Прованские травы,20.9,15.5,6.5,204.0
3529,Приправа Kamis Томаты базилик и чеснок,54.0,14.0,1.0,310.0
3530,Приправа Kamis Травы Сицилии,36.0,15.0,3.0,280.0
3531,Приправа Kamis Хмели-сунели,16.2,15.4,9.6,218.0
3532,Приправа Knorr Ароматная для борща,36.0,8.5,7.0,241.0
3533,Приправа Knorr Ароматная для мяса,25.5,6.0,2.0,144.0
3534,Приправа Knorr Ароматная для рыбы,59.0,5.5,4.0,294.0
3535,Приправа Knorr Ароматная Классика овощей,23.0,8.0,1.5,138.0
3536,Приправа Knorr Бульон говяжий Душа обеда,3.9,6.6,4.6,83.0
3537,Приправа Knorr Бульон куриный Душа обеда,4.6,6.6,6.5,103.0
3538,Приправа Knorr Для плова,47.0,6.0,2.5,225.0
3539,Приправа Knorr Секрет сациви,55.0,6.0,6.5,307.0
3540,Приправа Kotanyi для салата Цезарь,69.0,3.7,2.7,327.0
3541,Приправа Kotanyi Итальянские травы,46.6,10.0,8.4,339.0
3542,Приправа Kotanyi Кавказские травы,27.1,17.2,4.4,253.0
3543,Приправа Maggi Cупер весенняя зелень,11.9,0.8,2.6,75.0
3544,Приправа Maggi Букет приправ для курицы,23.9,6.2,2.2,144.0
3545,"Приправа Maggi Букет приправ с зеленью, специями и овощами",29.0,1.3,1.4,138.0
3546,Приправа Maggi Говяжий бульон на косточке,28.1,3.8,9.8,218.0
3547,Приправа Maggi Дары природы,32.8,4.7,8.8,231.0
3548,Приправа Maggi для салата Цезарь,7.3,7.3,3.6,364.0
3549,Приправа Maggi Душистый пучок,14.2,1.2,5.4,111.0
3550,Приправа Maggi Зажарка из лука и моркови,36.9,3.8,11.5,267.0
3551,Приправа Maggi Зажарка со сладким перцем,31.3,5.0,10.7,242.0
3552,Приправа Maggi Заправка для борща,18.0,1.6,0.8,93.0
3553,Приправа Maggi Заправка Для кислых щей,19.5,2.0,2.2,106.0
3554,Приправа Maggi Куриный бульон,9.6,0.3,2.1,59.0
3555,Приправа Maggi Куриный бульон Золотой,22.7,0.8,9.9,186.0
3556,Приправа Maggi Куриный бульон с овощами и зеленью,25.5,1.2,9.7,194.0
3557,Приправа Maggi На второе для гречки по-купечески,53.0,7.2,5.1,301.0
3558,Приправа Maggi На второе для гуляша,60.0,8.5,4.1,331.0
3559,Приправа Maggi На второе для домашних колбасок по-баварски,59.6,8.9,2.7,306.0
3560,Приправа Maggi На второе для жюльена из курицы и грибов,73.0,2.2,3.2,334.0
3561,Приправа Maggi На второе для запеканки из макарон с мясом по-итальянски,59.0,5.0,2.7,283.0
3562,Приправа Maggi На второе для котлет,58.7,10.0,2.6,299.0
3563,Приправа Maggi На второе для куриных крылышек барбекю,32.8,4.7,8.8,231.0
3564,Приправа Maggi На второе для курицы по-французски,70.0,4.5,0.6,307.0
3565,Приправа Maggi На второе для макарон в сливочно-сырном соусе с курицей и грибами,69.0,4.1,2.6,319.0
3566,Приправа Maggi На второе для макарон в томатно-мясном соусе Болонез,58.0,9.0,3.2,314.0
3567,Приправа Maggi На второе для мясного рулета с яйцом и сыром,62.4,7.6,2.5,302.0
3568,Приправа Maggi На второе для мясных ежиков с рисом и морковью,50.3,4.5,3.0,249.0
3569,Приправа Maggi На второе для нежной курицы по-итальянски,27.0,6.1,32.0,437.0
3570,Приправа Maggi На второе для нежной курицы с чесноком и травами,23.8,6.3,32.9,434.0
3571,Приправа Maggi На второе для пельменей по-уральски,57.9,5.5,16.2,402.0
3572,Приправа Maggi На второе для плова с курицей,39.1,6.0,6.5,270.0
